transaction,from,to,gas,gas used,cumulative gas used,transaction value
transaction,from,to,gas,gas used,cumulative gas used,transaction value,contract code url,contract value
0x449d0f93223c971bd37a65cbd98f6992bea00c08cd1060b7b398ea15630f99fc,0x120a270bbc009644e35f0bb6ab13f95b8199c4ad,0x2bdadc55ebfb632cc44d02e521ec5cc20d798ae0,250000,250000,346971,6.93,,0.0
0x44b34af6b0dc648169e05120806f320b00ff3a6aa75f72f30689cd8f6436ec30,0x71eb3284ab02b6653e3316e5ee077f8adc727d24,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,292000,1e-18,,8.789e-14
0x44b3daee42d79cc082f4bf7bf7ff8b6558b515624bf57e789d422a72ca88116b,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1072156,0.0,,0.0
0x44b5974a2215ceeb293ece36b51cf4fed7bd44b8bd9384a218328c3b59002408,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2500000,0.0,,10.2128
0x44b7af792b4b7b8bc9261d60ef696629967542334acea248f9e9706f593827ce,0x711a8720b458700cc3512e9950c18d745b41dac9,0x6998188307be80396f42e890d41599b672a34320,200000,118292,175288,0.0,,29.995
0x44bbe987005a58344bce24597314511841a887389a55f199ba6e0a5fa56fd803,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2842762,0.0,,0.0
0x44e8b56835eafe2a2a5317952e203fd3f3fc419bffde1e2049ec19b9a8b905f2,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,3240232,0.0,,0.0
0x44edbaa677b9c0982c4436593a5a436866a84b7925c736589797b4d06d5c87d6,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,434520,1e-18,,7.3357e-14
0x44f11416444eb887e9dad409c4070db096b61fcb4a438ecefc9f7a30accc8c92,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1500000,0.1,,1.16e-16
0x44f734b27f23280e1bdf385f92d4e2f188a4b624bbee8b4ef77dfdb718f637ac,0x78e081b797261c5f39e12ebc1f3934e01ca33def,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0x45038596d44cf008f16a43f6533693f6b0c06c36dd2d34f57bf570c20f2721c8,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,3000000,0.1,,1.16e-16
0x4512ac823c4f966f96680af47600ed173b6fefadba4a126af38760c305a10af5,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1021000,0.1,,1.16e-16
0x452af2b251a0133f8adffd420943250d6cd443223bcd27796eb84ee594c009db,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,542000,0.1,,1.16e-16
0x452cbc50f99ca70fa8d2388e449f5bdf9fb6f404389f520780ddafae0fe00446,0xfdacd5a4b384b5c3d450385751ff44f70fa32db9,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0x45423c0d3e791bfcf51ebe5a41fe3851fc6d02bda418ce1165e6dab937717a08,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,825776,0.0,,0.0
0x456201f9944c354fea7a382e9602888739ddf6a64db816dbdae0b486966535ae,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,571113,0.1,,1.16e-16
0x456673dddbb1e01e859b234c792d6addbc70c521d36e0a751876ce794c1eb5a9,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1000000,0.1,,1.16e-16
0x456df3046dce07ea9e8fd419fba149a8322852d6384bf33115e3405872266a00,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2099380,0.0,,0.0
0x45787348a8850682d9b2d8205d4fb83039ba8425c97e0602ebb81108275da7fd,0x78e081b797261c5f39e12ebc1f3934e01ca33def,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0x45946cec2a1928d0cbfed20393c1032eadb4d3bdf04cb7092e519d8d5ac22ca2,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,3000000,3000000,3000000,0.0,,10.2128
0x459626ef9eaf2b4ddf36ba4e17370ce41b768caa183f07911f2b485c243fe6e2,0xa261512125c57b597c5b0f9fa51fdbe85ce65e37,0x109c4f2ccc82c4d77bde15f306707320294aea3f,500000,500000,500000,1.0,,9.0
0x459d97cd55c5910f3ac9b4d14a8148b626fcacd07f96b3a3c2a17a73dc28f27c,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1409626,0.0,,0.0
0x45af9a554892f8e9692f410503105a3666d76e801a879a83b434f8066c98ff30,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2279380,0.0,,0.0
0x45b0e7a1fbc10927a15dbf435ca9ff74459e9c29bc50a78c88fdf53aaab4f171,0x156d28739923ab616ac6d16498d736b349349d2d,0x3325439082ff8ba7371dfdaa1af297bbfcac21b2,200000,200000,200000,1.0,https://chriseth.github.io/browser-solidity/?gist=d357d95b6ef35ca12ff9796d1cb945b4,1.0
0x45b68e703a29e5bf9e4e657ecc6de5f5e653201883406abb8fef81970df7d1fe,0xfcf9f6a78f06227522c6f948ec0119da31680ef7,0x109c4f2ccc82c4d77bde15f306707320294aea3f,500000,500000,500000,1.0,,9.0
0x45ba7182cf62c64c76fc7c3b8cfbed0444e5b428645dca6341256ff1ebfec474,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,438754,0.0,,0.0
0x45c795fa40d4abbc4250c09a09ff5a037372c6156209682d7923132c53043359,0xacd472dde54aaed9f82cc8d4ea597100729ba82e,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,836000,1e-18,,8.789e-14
0x45cec291b8300ca6ba42d28090583775ce37554c2c87b1578001f9a0a00f6257,0x68c64d6a906bc0ba95d405ff1d6d869ad6616a33,0x38106a1dc529cd2d2436fac71eb4d9ccf2c26b32,100000,100000,100000,0.1,,0.0
0x45d145e823fb65626d8f0fe01399278acf04c872b09c796c065cfb03d73ec1b5,0xcf5010f38f8b37861854af62e38c8bb6760a9ef2,0xdcb13fa157eebf22ddc8c9aa1d6e394810de6fa3,107798,107798,2270665,1.31470523,https://chriseth.github.io/browser-solidity/?gist=776bcd7bf4940954c173,2.44699837538
0x45d27501d01d6867afb5764dc731e998b9815bc37372150198773243ac62db5c,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68927,206973,1e-18,,7.3357e-14
0x45db3a8eb777dab820d88a92da42a4d905bdeed8b452c8896d9f9c9f0bf0dd46,0x4197aa0c90c2d4ad72a06a26a014c315a589579d,0xa327075af2a223a1c83a36ada1126afe7430f955,500000,500000,500000,10.0,,130.0
0x45ebc686c429205b3973efb90cce154d485e9c8fc77f4e0f9da454345483cf98,0x1f4ccee385f54f42d72eb4892ba7ac72653c9589,0x4865e85c72a27ca6c362da75ba6707c07464b953,121246,121246,121246,5.0,https://chriseth.github.io/browser-solidity/?gist=d7ddaa9bf4b051f479fa,0.138273834667
0x45ee59eb954a803c6ccc169bd0cec0151b2d1f0ae3ab5dfc4bc15cd0449bcad3,0x9e8e8c848799b8b878eb60f4905af04c20945a00,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,250000,1e-18,,8.789e-14
0x45f01a07c2836295d9fcc28505112f2a9e76a6c8305764955b22996cddd345fc,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2540134,0.0,,0.0
0x46169c2ea90f8c0f4156f6d4ef5754ca1480935f8266f432901dc8fe4c9fa8a6,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2521000,0.0,,10.2128
0x461851748fed3c6d9a34de2e9a267882ea00c91e98a76d9be509fe4943336f7b,0xa4ae76fae6761bba601e46884db834c83365c832,0x7de5aba7de728950c92c57d08e20d4077161f12f,250000,250000,500000,1e-18,,8.789e-14
0x461dda9b1ad60dd4af719b59d311fd400ebf2d259cfe959f927a33ee68e6842d,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,138110,1e-18,,7.3357e-14
0x462e7a3582cbe1d802e40e25bed2a8a77707da0aad408da42946ecbcb49b8247,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1500000,0.1,,1.16e-16
0x462f6c37e3bd83a7fe48da0f50870bffd07a7b1cb01d828b77d5d028a4001289,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2521000,0.0,,10.2128
0x4641b0e832a3f7437d1dbc2c41df32c4382bf2851852b68c1edc2bd39a02b3c8,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,312037,1e-18,,7.3357e-14
0x4645f9185350d87b047d34df7420354ba4ffdd91201a7bc9bc6a05f0dc0200d1,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,488770,0.0,,0.0
0x46491115b1e2db48d5c1062d32faa7f1a1ed388bf8903c8cf885479e3df971db,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,264507,1e-18,,7.3357e-14
0x465ba861a9c95ea22e3715924ce9386cce51ce7db1fba45d6a575832584d4b96,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,3192216,0.0,,0.0
0x4661d339c26970bc6d9a2d6f499c1ebeccd852701a5b94d3f12c5dd4915accf6,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,68991,1e-18,,7.3357e-14
0x466f5a89c497a82ecd8fa2c83b6a19251559a071237b9027bb7c88f805e7227d,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,249301,1e-18,,7.3357e-14
0x467803e0e9186a8b21af55332f576d26d49c648112364c736f064c788bc48232,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,542612,0.1,,1.16e-16
0x468da8c0a22faec58f61eb90670fe24e4339dc78646e40f3ea4bcaead3bff533,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2442344,0.0,,0.0
0x469646a1e53448209e854064f943b46467d45563ce886acfb498500a5a080e60,0x68c64d6a906bc0ba95d405ff1d6d869ad6616a33,0xbfae7cbc1c4dec7df241b97c6042191f53e871dc,100000,100000,100000,0.1,,0.0
0x4697c9acb6d4e2dde0bebd45dbe532b21e0f82287d1f522a312326984db0ab44,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,387275,1e-18,,7.3357e-14
0x469eb4f9880419867cc2f3a4c65720bf1e5b38b9698ff0dd57c9dabb04d8e28a,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,840000,0.0,,0.0
0x46ac5dec8bf29a60a53cf0a1fdba02fdf4e128acc96da07d3a6781862c2df149,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,521000,0.1,,1.16e-16
0x46b58e44ca1985d4c76ec9de72fa5ea7f8c922f5e9c0cdbd6b0531cff61e6b06,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,798000,0.0,,0.0
0x46b7b8806ef48964755cad724105c64093cbb8082f6c7829e7b3ec818f4ff7f5,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1739444,0.0,,0.0
0x46e0d8e1fca026562fb34271e6dd848f54b0fe79d2e953d52d95ed532ac75c24,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1500000,0.1,,1.16e-16
0x46e6fcbcfc66078f83a8fb67a88e7c3c66dc0b5d0d350568bc5ed1156f3c0c27,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,523824,0.0,,0.0
0x46ea1a72634059f13a4c80dd73be3c09781df98045fc49b0a0bab80bfdea0064,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1319626,0.0,,0.0
0x46ed6a79980013884add4b8d6f97f3e08ff2e45517e4ef219035bcf2fc261773,0xdc37df42b64cb8060128b015f7031d91a10e3f90,0xf7e1520571e2059cca858e89165392c1efbc6e07,101000,101000,101000,0.05,,0.05
0x46f49fd09bbebf8a447fa0336135192958f7a3b5047c82961ceedf2210d15256,0x43cc7df71013f52aecdd86aaf34532fea215c248,0x07f196fe6e6d382b3411cd1add427552616f2204,90000,90000,153000,0.07,,0.0
0x46f4d9dcc8f38b0e3f270cfa4570cd26c8797137b690f4b634fa542980018399,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1447980,0.0,,0.0
0x46ff034490e35d138d4aee34a13d4d16576fe041958ca6fddc9fafddf17674e8,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1574440,0.0,,0.0
0x4700ef28a5b82b20dd191c4bf1837279f8e2cdb51b960cb5f6ab5651b7429ac4,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,450000,0.0,,0.0
0x4711855e78fcd870eb1e0726ee439c79c18d2d044ea514b91ff6bb6d4396f150,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1536034,0.0,,0.0
0x471686b5785c355250d083627dcd8fba3f6d38c8d03b7b23f16d1ad9779eba3e,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2309626,0.0,,0.0
0x472671e93dbe61392617de7f5da08cf672300355ffb135075c5a3d38bcb8bdf4,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2273380,0.0,,0.0
0x474b6ab506ccb9514294a99889dc31b7480ead1247930ebb35f1b293d562eb3e,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,3040110,0.0,,0.0
0x476549a8e307dc2c9bec19d9f46abf5b8f3947281c0a56568caae2a83c489a25,0xe685a9f3ae5378b4428ce94cfde7fa94c16fcf42,0x7894ccf2997c8c89a80b86faa012d09d53ed48b9,100000,100000,100000,0.687589,https://chriseth.github.io/browser-solidity/?gist=e031556e345a9f525bc34734b1d164ec,3.9229351
0x476766aea7662b0d2af291c4e02a4b9fb786d42c7a7e224c6a13b782489e9888,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1000000,0.1,,1.16e-16
0x476836624ff8b6c6db53c776b9ed672e417471cb1934c3a584b197183b9635f6,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,989198,0.0,,0.0
0x476a3cdecb06a1d8ca388a8d20926fad9bade29f73f29c52e9872c5c065ef7b1,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0xe3a555ceea97d34dcd9223e878ff226808c7ca47,200000,200000,2600000,0.0,,0.0
0x47744f3eed12b78d0b90b4ab395cfd93fc5fec80aae773fd70d6fba7b53b2956,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1217626,0.0,,0.0
0x479148c43506a11ce73453b2d817b43b6db404df337d74b7f1d04c6a6a85a4bc,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,69055,138110,1e-18,,7.3357e-14
0x479271c3c7af3964c19f8751fe4e258df6439cb3eeb3d5e3808b637beb43e1d1,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1810552,0.0,,0.0
0x479685ae33b9bacd7b090edbcc99410836e13427941cdd11f555ea9cd33ed8c2,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2126018,0.0,,0.0
0x4797a33cdf3942b777adbefd27c7014f61f9031726d8443ba0b7518550e92fa2,0xd025b64ab04557d54b309d446eb0b361140fc0b4,0x7de5aba7de728950c92c57d08e20d4077161f12f,300000,300000,300000,1e-18,,8.789e-14
0x47a0bdf19ab808943ebc0f6b7687cf652a6b4f27078da946a012672262d100d8,0x1f93b5e75a04b225816935c3d65f552cac88a61b,0x9af09991ad63814e53ffc1bccf213ee74027608b,250000,68991,1173566,1e-18,,7.3357e-14
0x47b34d0f715211d4c9f148e24632bd6a66335254e9c9e8090fa15f1757c0076d,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,846846,0.0,,0.0
0x47bd7b6db2e006b5019c553496d4d3c9387359653ed2d050ab6e54f23fd7ae23,0xfcf9f6a78f06227522c6f948ec0119da31680ef7,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0x47c2d918c4500f690289ee169819d00f5316813a94dbe90aac83d704cb3b8a27,0x0ae3f81a67725a8a7758feb8684c6c17da20755d,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,1500000,0.1,,1.16e-16
0x47eb5196c86cfb289b6513a3d38f3b6f25eb85d2c1fba1baa527d36a3762535a,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2891754,0.0,,0.0
0x47eb9644e54adc2e84ef05036d621b5eb5d9445d683b7112d1ac5b9bbb7b2181,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1859184,0.0,,0.0
0x480109b76ea8ea0bcd562ce6d40c1d0eb72ca6ce0482a1df87172c2bb7635a81,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,375632,0.0,,0.0
0x4803bdf479a8958be0a8c39ea80fe4d1b582c8932b4cf380bc9408f813e5699c,0xd304b3dc07c42501ae08f11df9bac2a60cfeb064,0xbfc997eeaed6b42c91cf0b3d9188b5a4e4e63efd,158599,58599,247599,0.0,,34.9355895601
0x480c63ab79b8dfddf72d1ca71bef3da65f7127b0712bb0f731097674cac188df,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0x480da30141c144521eb2b97d1b4ba6c3442192ef84132be12ee5fc5d1aa93e64,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2500000,0.0,,10.2128
0x480e1beb23684a51d1720738fde43ecebdb697d73d4d13ae23cd083d0d664c21,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,2758150,0.0,,0.0
0x480ee2203b16d07f6d098efa659ee65a46c41805ad49477a9b3119d0e4adb305,0x125244b5700dee9c20259282701d305873fde7f8,0xd379dbde9c4f991333d8c330277bcfd4df85339d,1800000,1800000,1800000,1e-18,,0.0
0x48143b129132dc83a66377ce53ec7157826fe8481d5c9e569650cd777db6a89e,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2608126,0.0,,0.0
0x4828c7fa7cc44cae0cff3f9a22396ed0626d0d19d9bb809ed50333653ff01ae7,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,1531724,0.0,,0.0
0x48383c582a6ea94e0e8690f92b81153a6fd4b67e22ee6a60d8a8d939c2b06fe4,0xcb01e47c5954fd3018bf2d4d154c7254a4c37fb0,0x143c31b0ad3c7ac6b84977b5c6a03136b855e071,90000,90000,111000,0.0,,7.0
0x483fb51dbba9f7f3e4476a6ead2f535b9a81db462b40679f7a38c675a96ee33d,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2776714,0.0,,0.0
0x483fc5d6579788c1136563418c76867ee4be7306954fc8351bd002aa0594050d,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0xe3a555ceea97d34dcd9223e878ff226808c7ca47,200000,200000,200000,0.0,,0.0
0x484a6c5fdbd329aacc06af121fd17a8b45b20e410a7e418eabc3d61e46acabd7,0x26588a9301b0428d95e6fc3a5024fce8bec12d51,0xe3a555ceea97d34dcd9223e878ff226808c7ca47,200000,200000,800000,0.0,,0.0
0x484d716fb3366bf240112c4210cef0c641e8e63c8e955eebae3665e2311396cf,0x8991f62808482bde546e7e5bd7c91d26c405dd3d,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0x48623485833eacbabf8bf624d9d42053cc4a5b70c0362553011fa6bd5fc0acbd,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,500000,0.1,,1.16e-16
0x48879437d20e42a3277f42ca1a61746a3e808f5c5736ac93d6d235cd9b093f50,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1047000,0.0,,0.0
0x488d339d3a3fabe63c76929df8aa75080a710f63f5f0065ac1fbe7f8b7f801e0,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,651000,0.0,,0.0
0x4894a034d1f29ed736d4225aa0ba516adf87d170c19e6743064aaf91ae883457,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2521000,0.0,,10.2128
0x48957fd5033b15cba4d43114855c6ee92472bcab978d7e96f5bb1001bfc00d5c,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,309380,0.0,,0.0
0x48a85f437e4f9e98ecfb0d856b8306d80d26083f2ac2dd5f2114619bcb2fb33d,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,428888,0.0,,0.0
0x48b1ca2df5f87c7d46511096210778bce3966986dbd82aa062beb5fec65dadc2,0x556b2b8d4c0da3433544756c237503ccf51b2df4,0x4676b720c02e5089664d9cac6ed55054ee2a6e63,72003,45112,45112,0.0,,0.0
0x48bba1a487a55c7fd8598726b914324c42f5aa09d4c900e754c6e048ca9bb1f2,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,1560000,0.0,,0.0
0x48c2bdb8b80d59b9cef5f05ea9c733efe12283f15c3a8d815fd56dab1be986eb,0x8b8b14fc16ffa636cb95634a35d7351505e92694,0xb21f8684f23dbb1008508b4de91a0aaedebdb7e4,2500000,2500000,2521000,0.0,,0.0
0x48cf5662a785fcc00171d305f8a74f035934133f405a990b69aa03b59079963e,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2542000,0.0,,10.2128
0x48cff5cb213cbf7a765de4cf8761c571eaf86aa8f50fd96753c4d1cf082179a5,0xcf684dfb8304729355b58315e8019b1aa2ad1bac,0x169332ae7d143e4b5c6baedb2fef77bfbddb4011,1500000,1500000,1500000,0.0,,1.0
0x48e8c2fce5f11694f8a2cb01a1275c985c50e593b81cfb5e0005420389863908,0x9a132bef2a2c40f05b1cbc9f8e6b9abaa8f44229,0xee1ddbb0a2ade939e7b360db18d1741b758d5f95,121000,63104,63104,0.0,,0.0
0x48ff805ae7ee48f8fde6f3f9881419ab93a4911af41eb70de89f77efd919c998,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,856840,0.0,,0.0
0x490211eabccadbd73f253024ec89bb42219a0f0ab133bf3f3f33874ec764126e,0xe422763a8ccb24110f1574e354f07605137c1fa1,0x2faa316fc4624ec39adc2ef7b5301124cfb68777,2500000,2500000,2521000,0.0,,10.2128
0x490bd3d5f385e86872d7121a0b87bb09bd63945ef7918268508fb9efb404f4cf,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2613538,0.0,,0.0
0x490d53eb2850a994f1130e6a9eb21124a42b9abe153f3e042321e0bb71e5c332,0x54daeb3e8a6bbc797e4ad2b0339f134b186e4637,0xbaa54d6e90c3f4d7ebec11bd180134c7ed8ebb52,500000,500000,2500000,0.1,,1.16e-16
0x4915ad70bbc7d4dd64d0873beca3ee0be97d8d0504fbd3f7789fc3dd67be31b2,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,90000,90000,630000,0.0,,0.0
0x4924a90feaf9fdc526283e5429c547d54303df1bdc0cd6698fc827ce712ed10c,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2287590,0.0,,0.0
0x49289cc3faf9570050a2e2895b529b81d3fa6064c7652c4e866dbd5570e2c0fc,0x48175da4c20313bcb6b62d74937d3ff985885701,0x1158c3c9a70e85d8358972810ed984c8e6ffcf0f,95000,95000,2556512,0.0,,0.0
